Transaction_ID,Date,Customer_ID,Transaction_Amount,Category,Payment_Method,Merchant,Is_Fraud
T003713,2023-06-04 16:00:00,1313,497.85,Entertainment,Debit Card,CVS,0
T003714,2023-06-04 17:00:00,3613,169.11,Healthcare,Cash,Uber,0
T003715,2023-06-04 18:00:00,4083,978.48,Entertainment,Debit Card,Uber,0
T003716,2023-06-04 19:00:00,3256,166.94,Utilities,Debit Card,Amazon,0
T003717,2023-06-04 20:00:00,2997,492.59,Dining,Online,Amazon,0
T003718,2023-06-04 21:00:00,2037,370.48,Travel,Cash,Costco,0
T003719,2023-06-04 22:00:00,2656,642.99,Healthcare,Cash,Netflix,0
T003720,2023-06-04 23:00:00,4489,137.75,Healthcare,Credit Card,CVS,0
T003721,2023-06-05 00:00:00,4508,436.01,Groceries,Cash,Best Buy,0
T003722,2023-06-05 01:00:00,4448,281.96,Travel,Cash,Walmart,0
T003723,2023-06-05 02:00:00,4091,888.87,Healthcare,Cash,Best Buy,0
T003724,2023-06-05 03:00:00,3634,50.18,Healthcare,Debit Card,Netflix,0
T003725,2023-06-05 04:00:00,4983,914.59,Travel,Credit Card,Target,0
T003726,2023-06-05 05:00:00,2778,834.66,Dining,Cash,Costco,0
T003727,2023-06-05 06:00:00,4806,304.6,Entertainment,Cash,Amazon,0
T003728,2023-06-05 07:00:00,2014,791.4,Travel,Cash,Best Buy,0
T003729,2023-06-05 08:00:00,2093,40.9,Entertainment,Debit Card,Walmart,0
T003730,2023-06-05 09:00:00,4895,967.2,Dining,Debit Card,Target,0
T003731,2023-06-05 10:00:00,4282,531.33,Dining,Credit Card,Uber,0
T003732,2023-06-05 11:00:00,2124,310.25,Utilities,Online,Netflix,0
T003733,2023-06-05 12:00:00,1697,368.96,Groceries,Credit Card,Best Buy,0
T003734,2023-06-05 13:00:00,3179,75.74,Dining,Debit Card,Amazon,0
T003735,2023-06-05 14:00:00,4694,989.46,Dining,Cash,Walmart,0
T003736,2023-06-05 15:00:00,2404,48.9,Entertainment,Cash,Amazon,0
T003737,2023-06-05 16:00:00,2155,658.36,Dining,Credit Card,Amazon,0
T003738,2023-06-05 17:00:00,2043,448.31,Travel,Cash,Target,0
T003739,2023-06-05 18:00:00,2929,949.43,Utilities,Debit Card,Walmart,0
T003740,2023-06-05 19:00:00,3583,253.54,Utilities,Credit Card,CVS,0
T003741,2023-06-05 20:00:00,2013,536.77,Travel,Online,Uber,0
T003742,2023-06-05 21:00:00,1226,487.53,Healthcare,Debit Card,Netflix,0
T003743,2023-06-05 22:00:00,4225,705.84,Dining,Debit Card,Amazon,0
T003744,2023-06-05 23:00:00,2828,77.33,Groceries,Cash,Netflix,0
T003745,2023-06-06 00:00:00,4813,201.85,Dining,Debit Card,Walmart,0
T003746,2023-06-06 01:00:00,2492,222.42,Utilities,Debit Card,Amazon,0
T003747,2023-06-06 02:00:00,1821,740.77,Groceries,Online,Best Buy,0
T003748,2023-06-06 03:00:00,3023,197.25,Healthcare,Cash,Best Buy,0
T003749,2023-06-06 04:00:00,1870,577.76,Entertainment,Debit Card,Walmart,0
T003750,2023-06-06 05:00:00,3452,223.09,Entertainment,Cash,Uber,0
T003751,2023-06-06 06:00:00,3249,863.01,Dining,Debit Card,Target,0
T003752,2023-06-06 07:00:00,3085,942.76,Dining,Online,CVS,0
T003753,2023-06-06 08:00:00,3989,523.31,Groceries,Cash,Best Buy,0
T003754,2023-06-06 09:00:00,2795,358.79,Groceries,Cash,Target,0
T003755,2023-06-06 10:00:00,1187,241.72,Healthcare,Online,CVS,0
T003756,2023-06-06 11:00:00,2080,59.28,Dining,Credit Card,Best Buy,0
T003757,2023-06-06 12:00:00,1940,275.82,Utilities,Debit Card,CVS,0
T003758,2023-06-06 13:00:00,4091,657.69,Entertainment,Debit Card,Costco,0
T003759,2023-06-06 14:00:00,3320,538.28,Healthcare,Credit Card,Amazon,0
T003760,2023-06-06 15:00:00,4190,944.6,Groceries,Cash,Walmart,0
T003761,2023-06-06 16:00:00,3630,402.31,Utilities,Cash,Best Buy,0
T003762,2023-06-06 17:00:00,3563,696.92,Dining,Online,Best Buy,0
T003763,2023-06-06 18:00:00,4292,494.43,Travel,Online,Netflix,0
T003764,2023-06-06 19:00:00,1525,517.45,Groceries,Online,Amazon,0
T003765,2023-06-06 20:00:00,4586,275.1,Healthcare,Credit Card,Best Buy,0
T003766,2023-06-06 21:00:00,4799,460.4,Travel,Credit Card,Best Buy,0
T003767,2023-06-06 22:00:00,4812,476.08,Utilities,Cash,Costco,0
T003768,2023-06-06 23:00:00,1335,709.58,Entertainment,Online,Best Buy,0
T003769,2023-06-07 00:00:00,3745,941.23,Utilities,Cash,Best Buy,0
T003770,2023-06-07 01:00:00,2078,336.03,Entertainment,Credit Card,Best Buy,0
T003771,2023-06-07 02:00:00,3547,51.78,Utilities,Debit Card,Target,0
T003772,2023-06-07 03:00:00,3947,501.33,Groceries,Cash,Best Buy,0
T003773,2023-06-07 04:00:00,4959,549.02,Groceries,Credit Card,Amazon,0
T003774,2023-06-07 05:00:00,3813,176.76,Healthcare,Online,Costco,0
T003775,2023-06-07 06:00:00,3583,762.86,Travel,Debit Card,Best Buy,0
T003776,2023-06-07 07:00:00,1161,985.08,Utilities,Debit Card,CVS,0
T003777,2023-06-07 08:00:00,4741,946.32,Utilities,Debit Card,Costco,0
T003778,2023-06-07 09:00:00,1593,205.13,Travel,Online,Costco,0
T003779,2023-06-07 10:00:00,2938,876.61,Dining,Debit Card,CVS,0
T003780,2023-06-07 11:00:00,3206,707.45,Healthcare,Credit Card,Amazon,0
T003781,2023-06-07 12:00:00,4259,459.31,Utilities,Cash,Target,0
T003782,2023-06-07 13:00:00,1059,545.2,Healthcare,Debit Card,Uber,0
T003783,2023-06-07 14:00:00,3962,851.1,Utilities,Debit Card,Netflix,0
T003784,2023-06-07 15:00:00,4888,485.33,Utilities,Credit Card,Uber,0
T003785,2023-06-07 16:00:00,4390,379.48,Dining,Online,Amazon,0
T003786,2023-06-07 17:00:00,2901,498.32,Groceries,Debit Card,Target,0
T003787,2023-06-07 18:00:00,3258,583.34,Healthcare,Credit Card,Walmart,0
T003788,2023-06-07 19:00:00,1405,197.19,Travel,Credit Card,CVS,0
T003789,2023-06-07 20:00:00,1663,901.9,Healthcare,Online,Netflix,0
T003790,2023-06-07 21:00:00,2132,677.45,Dining,Online,Costco,0
T003791,2023-06-07 22:00:00,2099,636.94,Entertainment,Cash,Costco,0
T003792,2023-06-07 23:00:00,1541,108.5,Entertainment,Debit Card,Costco,0
T003793,2023-06-08 00:00:00,2337,608.13,Dining,Cash,CVS,0
T003794,2023-06-08 01:00:00,1997,129.75,Dining,Credit Card,CVS,0
T003795,2023-06-08 02:00:00,2140,87.91,Groceries,Debit Card,Netflix,0
T003796,2023-06-08 03:00:00,3974,532.04,Healthcare,Credit Card,Uber,0
T003797,2023-06-08 04:00:00,1867,408.76,Healthcare,Credit Card,Uber,0
T003798,2023-06-08 05:00:00,4775,592.92,Entertainment,Credit Card,Uber,0
T003799,2023-06-08 06:00:00,3066,98.33,Travel,Online,Target,0
T003800,2023-06-08 07:00:00,1431,436.67,Healthcare,Online,Costco,0
T003801,2023-06-08 08:00:00,4756,183.04,Utilities,Debit Card,Amazon,0
T003802,2023-06-08 09:00:00,1739,987.23,Utilities,Credit Card,Target,0
T003803,2023-06-08 10:00:00,2373,565.54,Groceries,Credit Card,Costco,0
T003804,2023-06-08 11:00:00,1182,690.56,Groceries,Debit Card,CVS,0
T003805,2023-06-08 12:00:00,3160,332.16,Entertainment,Cash,CVS,0
T003806,2023-06-08 13:00:00,2206,103.79,Travel,Credit Card,CVS,0
T003807,2023-06-08 14:00:00,3528,976.11,Travel,Online,Costco,0
T003808,2023-06-08 15:00:00,2169,293.4,Dining,Cash,Uber,0
T003809,2023-06-08 16:00:00,1830,429.57,Groceries,Cash,CVS,0
T003810,2023-06-08 17:00:00,2651,653.37,Healthcare,Cash,Walmart,0
T003811,2023-06-08 18:00:00,2136,34.45,Utilities,Cash,CVS,0
T003812,2023-06-08 19:00:00,3810,812.16,Healthcare,Cash,Netflix,0
T003813,2023-06-08 20:00:00,1475,541.21,Utilities,Cash,Netflix,0
T003814,2023-06-08 21:00:00,3810,285.44,Entertainment,Debit Card,Costco,0
T003815,2023-06-08 22:00:00,2326,70.99,Utilities,Debit Card,Uber,0
T003816,2023-06-08 23:00:00,1970,170.87,Healthcare,Cash,Target,0
T003817,2023-06-09 00:00:00,4896,896.08,Healthcare,Online,CVS,0
T003818,2023-06-09 01:00:00,2019,689.16,Travel,Debit Card,Uber,0
T003819,2023-06-09 02:00:00,2141,257.4,Travel,Debit Card,Uber,0
T003820,2023-06-09 03:00:00,2836,74.94,Groceries,Cash,Best Buy,0
T003821,2023-06-09 04:00:00,1160,693.71,Healthcare,Online,Walmart,0
T003822,2023-06-09 05:00:00,3448,576.68,Entertainment,Cash,Netflix,0
T003823,2023-06-09 06:00:00,1197,410.47,Utilities,Online,Costco,0
T003824,2023-06-09 07:00:00,2283,369.98,Groceries,Online,CVS,0
T003825,2023-06-09 08:00:00,1659,224.65,Dining,Credit Card,Best Buy,0
T003826,2023-06-09 09:00:00,2775,672.92,Dining,Debit Card,Costco,0
T003827,2023-06-09 10:00:00,2070,970.96,Utilities,Cash,Target,0
T003828,2023-06-09 11:00:00,3010,183.96,Utilities,Debit Card,Walmart,0
T003829,2023-06-09 12:00:00,1398,601.15,Utilities,Debit Card,Uber,0
T003830,2023-06-09 13:00:00,2733,429.94,Travel,Online,CVS,0
T003831,2023-06-09 14:00:00,2582,452.22,Utilities,Debit Card,Target,0
T003832,2023-06-09 15:00:00,3125,261.61,Dining,Credit Card,Costco,0
T003833,2023-06-09 16:00:00,3171,826.88,Utilities,Cash,Best Buy,0
T003834,2023-06-09 17:00:00,1074,490.4,Healthcare,Debit Card,Costco,0
T003835,2023-06-09 18:00:00,4942,547.97,Entertainment,Cash,Netflix,0
T003836,2023-06-09 19:00:00,3184,311.71,Dining,Debit Card,Costco,0
T003837,2023-06-09 20:00:00,1601,189.99,Entertainment,Cash,Walmart,0
T003838,2023-06-09 21:00:00,4471,95.05,Dining,Cash,CVS,0
T003839,2023-06-09 22:00:00,1836,716.98,Groceries,Cash,Target,0
T003840,2023-06-09 23:00:00,2528,204.27,Healthcare,Debit Card,Walmart,0
T003841,2023-06-10 00:00:00,1499,693.17,Dining,Credit Card,Best Buy,0
T003842,2023-06-10 01:00:00,2596,396.47,Healthcare,Cash,Uber,0
T003843,2023-06-10 02:00:00,1137,421.62,Dining,Online,CVS,0
T003844,2023-06-10 03:00:00,3097,474.49,Entertainment,Online,Uber,0
T003845,2023-06-10 04:00:00,2794,374.03,Entertainment,Online,Walmart,0
T003846,2023-06-10 05:00:00,1972,109.61,Dining,Credit Card,Best Buy,0
T003847,2023-06-10 06:00:00,2642,316.54,Dining,Cash,Best Buy,0
T003848,2023-06-10 07:00:00,4696,667.1,Travel,Credit Card,Target,0
T003849,2023-06-10 08:00:00,2885,669.13,Healthcare,Cash,Netflix,0
T003850,2023-06-10 09:00:00,3301,293.36,Healthcare,Credit Card,Costco,1
T003851,2023-06-10 10:00:00,4701,465.5,Healthcare,Cash,Best Buy,0
T003852,2023-06-10 11:00:00,3028,201.51,Healthcare,Online,Netflix,0
T003853,2023-06-10 12:00:00,3757,218.27,Groceries,Cash,Best Buy,0
T003854,2023-06-10 13:00:00,4920,32.82,Groceries,Credit Card,Costco,0
T003855,2023-06-10 14:00:00,2900,897.78,Utilities,Cash,Amazon,0
T003856,2023-06-10 15:00:00,3610,218.6,Dining,Debit Card,Best Buy,0
T003857,2023-06-10 16:00:00,3804,235.26,Dining,Cash,CVS,0
T003858,2023-06-10 17:00:00,4986,286.81,Dining,Online,Uber,0
T003859,2023-06-10 18:00:00,2449,136.13,Dining,Cash,Uber,0
T003860,2023-06-10 19:00:00,1546,642.87,Healthcare,Debit Card,Walmart,0
T003861,2023-06-10 20:00:00,4373,84.39,Healthcare,Debit Card,Costco,0
T003862,2023-06-10 21:00:00,1921,142.86,Groceries,Debit Card,Costco,0
T003863,2023-06-10 22:00:00,1580,648.31,Entertainment,Credit Card,Costco,0
T003864,2023-06-10 23:00:00,2372,346.26,Travel,Debit Card,CVS,0
T003865,2023-06-11 00:00:00,4903,710.87,Healthcare,Credit Card,Costco,0
T003866,2023-06-11 01:00:00,2956,561.85,Healthcare,Debit Card,CVS,0
T003867,2023-06-11 02:00:00,3003,263.46,Healthcare,Credit Card,Netflix,0
T003868,2023-06-11 03:00:00,3096,654.32,Entertainment,Debit Card,Netflix,0
T003869,2023-06-11 04:00:00,3964,125.11,Entertainment,Debit Card,Uber,0
T003870,2023-06-11 05:00:00,4145,541.05,Groceries,Cash,Target,0
T003871,2023-06-11 06:00:00,1703,442.78,Healthcare,Debit Card,Amazon,0
T003872,2023-06-11 07:00:00,3308,275.19,Travel,Cash,Costco,0
T003873,2023-06-11 08:00:00,3403,607.96,Dining,Debit Card,Uber,0
T003874,2023-06-11 09:00:00,4653,872.62,Healthcare,Debit Card,Amazon,0
T003875,2023-06-11 10:00:00,2625,998.92,Groceries,Cash,Uber,0
T003876,2023-06-11 11:00:00,4331,611.69,Groceries,Cash,Costco,0
T003877,2023-06-11 12:00:00,1637,410.66,Travel,Credit Card,CVS,0
T003878,2023-06-11 13:00:00,3790,232.96,Utilities,Online,Uber,0
T003879,2023-06-11 14:00:00,4366,264.53,Groceries,Cash,Walmart,0
T003880,2023-06-11 15:00:00,2009,484.66,Entertainment,Credit Card,Amazon,0
T003881,2023-06-11 16:00:00,3978,373.6,Entertainment,Debit Card,Amazon,0
T003882,2023-06-11 17:00:00,1640,914.68,Dining,Cash,CVS,0
T003883,2023-06-11 18:00:00,3839,374.61,Groceries,Cash,Netflix,0
T003884,2023-06-11 19:00:00,4384,379.71,Dining,Debit Card,Amazon,0
T003885,2023-06-11 20:00:00,3659,389.7,Groceries,Debit Card,Target,0
T003886,2023-06-11 21:00:00,2861,838.25,Travel,Debit Card,CVS,0
T003887,2023-06-11 22:00:00,3856,654.28,Healthcare,Debit Card,Amazon,0
T003888,2023-06-11 23:00:00,2205,618.03,Groceries,Online,Amazon,0
T003889,2023-06-12 00:00:00,1685,340.8,Utilities,Cash,Amazon,0
T003890,2023-06-12 01:00:00,2851,819.73,Entertainment,Debit Card,CVS,0
T003891,2023-06-12 02:00:00,4435,47.98,Travel,Debit Card,Netflix,0
T003892,2023-06-12 03:00:00,1187,872.09,Healthcare,Online,Walmart,0
T003893,2023-06-12 04:00:00,4640,517.62,Healthcare,Cash,Best Buy,0
T003894,2023-06-12 05:00:00,4614,404.27,Entertainment,Credit Card,Uber,0
T003895,2023-06-12 06:00:00,2619,502.2,Healthcare,Cash,Costco,0
T003896,2023-06-12 07:00:00,2687,670.74,Dining,Credit Card,Uber,0
T003897,2023-06-12 08:00:00,1984,22.64,Travel,Online,Amazon,0
T003898,2023-06-12 09:00:00,1547,872.84,Utilities,Debit Card,Uber,0
T003899,2023-06-12 10:00:00,3772,452.27,Entertainment,Online,Best Buy,0
T003900,2023-06-12 11:00:00,3973,349.54,Groceries,Cash,Best Buy,0
T003901,2023-06-12 12:00:00,2431,146.86,Groceries,Debit Card,Amazon,0
T003902,2023-06-12 13:00:00,1875,445.07,Groceries,Cash,Amazon,0
T003903,2023-06-12 14:00:00,1617,501.36,Travel,Credit Card,Costco,0
T003904,2023-06-12 15:00:00,3461,409.61,Utilities,Cash,Netflix,0
T003905,2023-06-12 16:00:00,2365,681.87,Healthcare,Online,Best Buy,0
T003906,2023-06-12 17:00:00,2243,426.69,Utilities,Online,Walmart,0
T003907,2023-06-12 18:00:00,1902,961.8,Utilities,Online,Best Buy,0
T003908,2023-06-12 19:00:00,1162,603.28,Entertainment,Debit Card,Walmart,0
T003909,2023-06-12 20:00:00,2974,809.4,Travel,Cash,Netflix,0
T003910,2023-06-12 21:00:00,4291,118.26,Groceries,Debit Card,Uber,0
T003911,2023-06-12 22:00:00,1269,403.32,Entertainment,Cash,Target,0
T003912,2023-06-12 23:00:00,1631,343.48,Healthcare,Credit Card,Walmart,0
T003913,2023-06-13 00:00:00,1905,573.79,Utilities,Cash,Costco,0
T003914,2023-06-13 01:00:00,4919,862.5,Groceries,Cash,CVS,0
T003915,2023-06-13 02:00:00,4471,87.55,Travel,Cash,Netflix,0
T003916,2023-06-13 03:00:00,4253,81.85,Dining,Cash,Uber,0
T003917,2023-06-13 04:00:00,3014,851.81,Utilities,Credit Card,Amazon,0
T003918,2023-06-13 05:00:00,2641,220.72,Utilities,Debit Card,Netflix,0
T003919,2023-06-13 06:00:00,4800,672.07,Utilities,Online,Target,0
T003920,2023-06-13 07:00:00,1204,547.45,Utilities,Cash,Best Buy,0
T003921,2023-06-13 08:00:00,1581,834.56,Groceries,Online,Walmart,0
T003922,2023-06-13 09:00:00,2579,133.84,Travel,Online,Target,0
T003923,2023-06-13 10:00:00,1840,138.49,Entertainment,Online,Uber,0
T003924,2023-06-13 11:00:00,2836,561.25,Groceries,Online,CVS,0
T003925,2023-06-13 12:00:00,2251,946.91,Travel,Cash,Netflix,0
T003926,2023-06-13 13:00:00,2719,420.85,Entertainment,Online,Walmart,0
T003927,2023-06-13 14:00:00,2642,333.67,Utilities,Cash,Costco,0
T003928,2023-06-13 15:00:00,3643,610.62,Travel,Credit Card,Best Buy,0
T003929,2023-06-13 16:00:00,4921,931.14,Utilities,Debit Card,Best Buy,0
T003930,2023-06-13 17:00:00,3297,838.56,Travel,Debit Card,Walmart,0
T003931,2023-06-13 18:00:00,1874,995.53,Healthcare,Cash,Netflix,0
T003932,2023-06-13 19:00:00,2464,32.34,Dining,Cash,CVS,0
T003933,2023-06-13 20:00:00,4604,121.73,Utilities,Debit Card,Netflix,0
T003934,2023-06-13 21:00:00,3243,613.37,Utilities,Online,Amazon,0
T003935,2023-06-13 22:00:00,1689,822.37,Utilities,Cash,Amazon,0
T003936,2023-06-13 23:00:00,3010,292.39,Healthcare,Online,Best Buy,0
T003937,2023-06-14 00:00:00,4590,246.82,Groceries,Cash,Uber,0
T003938,2023-06-14 01:00:00,4141,789.11,Entertainment,Cash,Uber,0
T003939,2023-06-14 02:00:00,3686,65.82,Utilities,Credit Card,CVS,0
T003940,2023-06-14 03:00:00,2422,375.69,Utilities,Credit Card,Best Buy,0
T003941,2023-06-14 04:00:00,3001,510.75,Groceries,Debit Card,Amazon,0
T003942,2023-06-14 05:00:00,1671,564.75,Groceries,Credit Card,Best Buy,0
T003943,2023-06-14 06:00:00,4831,731.33,Dining,Credit Card,Netflix,0
T003944,2023-06-14 07:00:00,4274,361.3,Travel,Debit Card,Walmart,0
T003945,2023-06-14 08:00:00,2171,616.56,Utilities,Online,Uber,0
T003946,2023-06-14 09:00:00,2495,589.52,Travel,Credit Card,Uber,0
T003947,2023-06-14 10:00:00,4726,552.14,Groceries,Online,Costco,0
T003948,2023-06-14 11:00:00,1943,644.08,Groceries,Debit Card,Walmart,0
T003949,2023-06-14 12:00:00,3246,266.85,Dining,Cash,Costco,0
T003950,2023-06-14 13:00:00,4988,93.8,Entertainment,Online,CVS,0
T003951,2023-06-14 14:00:00,2449,128.08,Healthcare,Debit Card,Amazon,0
T003952,2023-06-14 15:00:00,4737,232.34,Healthcare,Online,CVS,0
T003953,2023-06-14 16:00:00,3539,505.2,Healthcare,Debit Card,CVS,0
T003954,2023-06-14 17:00:00,4959,842.04,Groceries,Debit Card,Amazon,0
T003955,2023-06-14 18:00:00,1895,704.28,Utilities,Cash,Target,0
T003956,2023-06-14 19:00:00,3189,791.15,Dining,Online,Target,0
T003957,2023-06-14 20:00:00,2336,357.47,Entertainment,Cash,Best Buy,0
T003958,2023-06-14 21:00:00,1164,410.61,Healthcare,Cash,Target,0
T003959,2023-06-14 22:00:00,3361,399.75,Dining,Online,Walmart,0
T003960,2023-06-14 23:00:00,3068,199.95,Groceries,Online,Uber,0
T003961,2023-06-15 00:00:00,2105,70.6,Healthcare,Debit Card,Costco,0
T003962,2023-06-15 01:00:00,4652,595.01,Entertainment,Online,Uber,0
T003963,2023-06-15 02:00:00,4202,989.32,Travel,Debit Card,CVS,0
T003964,2023-06-15 03:00:00,4670,175.16,Entertainment,Debit Card,Uber,0
T003965,2023-06-15 04:00:00,2753,56.22,Utilities,Debit Card,Best Buy,0
T003966,2023-06-15 05:00:00,4031,781.74,Healthcare,Debit Card,CVS,0
T003967,2023-06-15 06:00:00,3352,260.06,Healthcare,Debit Card,Amazon,0
T003968,2023-06-15 07:00:00,2938,831.35,Travel,Debit Card,Netflix,0
T003969,2023-06-15 08:00:00,1370,706.9,Travel,Online,Uber,0
T003970,2023-06-15 09:00:00,2880,946.22,Healthcare,Online,Target,0
T003971,2023-06-15 10:00:00,1852,414.84,Utilities,Credit Card,Netflix,0
T003972,2023-06-15 11:00:00,1383,665.35,Travel,Online,Amazon,0
T003973,2023-06-15 12:00:00,2931,470.21,Groceries,Cash,Best Buy,0
T003974,2023-06-15 13:00:00,3492,634.28,Healthcare,Credit Card,Costco,0
T003975,2023-06-15 14:00:00,1424,455.1,Entertainment,Online,Walmart,0
T003976,2023-06-15 15:00:00,3208,196.75,Entertainment,Cash,Target,0
T003977,2023-06-15 16:00:00,4249,512.82,Utilities,Online,Amazon,0
T003978,2023-06-15 17:00:00,1628,533.3,Groceries,Debit Card,Costco,0
T003979,2023-06-15 18:00:00,4779,812.5,Travel,Credit Card,Netflix,0
T003980,2023-06-15 19:00:00,1894,738.17,Healthcare,Debit Card,Uber,0
T003981,2023-06-15 20:00:00,3537,667.15,Entertainment,Credit Card,Target,0
T003982,2023-06-15 21:00:00,4064,122.25,Entertainment,Credit Card,CVS,0
T003983,2023-06-15 22:00:00,3374,723.41,Entertainment,Debit Card,Walmart,0
T003984,2023-06-15 23:00:00,1597,505.3,Entertainment,Credit Card,Uber,0
T003985,2023-06-16 00:00:00,4062,895.16,Dining,Credit Card,Netflix,0
T003986,2023-06-16 01:00:00,3336,920.67,Utilities,Online,Costco,0
T003987,2023-06-16 02:00:00,1592,64.61,Travel,Cash,Target,0
T003988,2023-06-16 03:00:00,2687,822.44,Healthcare,Debit Card,Uber,0
T003989,2023-06-16 04:00:00,4644,47.32,Healthcare,Online,Walmart,0
T003990,2023-06-16 05:00:00,1572,373.5,Healthcare,Online,Costco,0
T003991,2023-06-16 06:00:00,4425,546.88,Travel,Debit Card,CVS,0
T003992,2023-06-16 07:00:00,3075,156.62,Utilities,Credit Card,Netflix,0
T003993,2023-06-16 08:00:00,4001,748.85,Groceries,Debit Card,CVS,0
T003994,2023-06-16 09:00:00,3090,18.27,Utilities,Cash,Amazon,0
T003995,2023-06-16 10:00:00,2704,176.91,Entertainment,Cash,Netflix,0
T003996,2023-06-16 11:00:00,3470,584.99,Entertainment,Debit Card,Best Buy,0
T003997,2023-06-16 12:00:00,4669,717.24,Utilities,Online,Amazon,0
T003998,2023-06-16 13:00:00,1176,917.48,Utilities,Debit Card,Walmart,0
T003999,2023-06-16 14:00:00,1528,708.44,Travel,Cash,Netflix,1
T004000,2023-06-16 15:00:00,2633,675.06,Travel,Debit Card,Amazon,0
T004001,2023-06-16 16:00:00,1965,400.4,Dining,Credit Card,Costco,0
T004002,2023-06-16 17:00:00,2517,11.27,Healthcare,Debit Card,Target,0
T004003,2023-06-16 18:00:00,1197,128.96,Dining,Online,Costco,0
T004004,2023-06-16 19:00:00,3657,539.21,Healthcare,Credit Card,Amazon,1
T004005,2023-06-16 20:00:00,4648,678.38,Entertainment,Cash,Best Buy,0
T004006,2023-06-16 21:00:00,3889,423.27,Dining,Debit Card,Costco,0
T004007,2023-06-16 22:00:00,1852,733.37,Dining,Online,Costco,1
T004008,2023-06-16 23:00:00,4588,526.64,Groceries,Online,Costco,0
T004009,2023-06-17 00:00:00,2537,83.43,Utilities,Cash,Best Buy,0
T004010,2023-06-17 01:00:00,3069,200.1,Travel,Debit Card,Netflix,0
T004011,2023-06-17 02:00:00,4183,841.6,Dining,Online,Costco,0
T004012,2023-06-17 03:00:00,2080,727.66,Travel,Credit Card,Walmart,0
T004013,2023-06-17 04:00:00,4137,895.81,Healthcare,Debit Card,CVS,0
T004014,2023-06-17 05:00:00,3889,126.38,Dining,Cash,Best Buy,0
T004015,2023-06-17 06:00:00,1097,990.32,Healthcare,Credit Card,Walmart,0
T004016,2023-06-17 07:00:00,4215,217.31,Dining,Debit Card,Best Buy,0
T004017,2023-06-17 08:00:00,2903,21.66,Entertainment,Online,Best Buy,0
T004018,2023-06-17 09:00:00,1434,997.45,Groceries,Cash,Netflix,0
T004019,2023-06-17 10:00:00,1636,288.26,Healthcare,Cash,CVS,0
T004020,2023-06-17 11:00:00,4750,671.34,Utilities,Debit Card,Target,0
T004021,2023-06-17 12:00:00,4157,184.92,Utilities,Cash,Netflix,0
T004022,2023-06-17 13:00:00,1587,584.43,Entertainment,Credit Card,Netflix,0
T004023,2023-06-17 14:00:00,1343,904.99,Entertainment,Debit Card,Walmart,0
T004024,2023-06-17 15:00:00,2317,326.98,Utilities,Credit Card,Best Buy,0
T004025,2023-06-17 16:00:00,2979,673.55,Healthcare,Cash,Uber,0
T004026,2023-06-17 17:00:00,1570,196.02,Utilities,Cash,Best Buy,0
T004027,2023-06-17 18:00:00,4721,628.55,Groceries,Cash,Amazon,0
T004028,2023-06-17 19:00:00,1610,343.09,Dining,Credit Card,Costco,0
T004029,2023-06-17 20:00:00,2727,219.1,Groceries,Cash,Target,0
T004030,2023-06-17 21:00:00,3290,320.05,Utilities,Debit Card,CVS,0
T004031,2023-06-17 22:00:00,2854,187.05,Dining,Online,Uber,0
T004032,2023-06-17 23:00:00,3608,902.9,Utilities,Debit Card,Walmart,0
T004033,2023-06-18 00:00:00,1959,403.22,Groceries,Online,Best Buy,0
T004034,2023-06-18 01:00:00,3079,252.83,Groceries,Cash,Costco,0
T004035,2023-06-18 02:00:00,3438,453.92,Healthcare,Debit Card,Walmart,0
T004036,2023-06-18 03:00:00,3324,327.33,Healthcare,Credit Card,Netflix,0
